,Username,Datetime,Tweet Id,Text,Sentiment
405,Naoya_fluoride,2020-06-28 11:26:06+00:00,1.2772E+18,新しいTシャツ https://t.co/LOju5eXVgb,NA
406,CarmineBrusque,2020-06-28 11:17:53+00:00,1.2772E+18,"""Water, 35 litres. Carbon, 20 kg. Ammonia, 4 litres. Lime, 1.5 kg. Phosphorus, 800 g. Salt, 250 g. Niter, 100 g. Sulphur, 80 g. Fluoride, 7.5 g. Iron, 5 g. Silicon, 3g. And fifteen other elements.”",NA
407,kagakueigobot_2,2020-06-28 11:17:43+00:00,1.2772E+18,フッ化イオン　fluoride ion,NA
408,nyscof,2020-06-28 11:10:58+00:00,1.2772E+18,"Fluoride Exposure Linked to Changes in Sleep Cycle, Study Suggests https://t.co/Gk2YZVFY4T via @AJMC_Journal",-1
409,marianasantiago,2020-06-28 11:00:00+00:00,1.2772E+18,"@thomas_k_r It’s a special combination of cognitive dissonance, delusion, and “pull yourself up by your bootstraps!” thinking the gov’t blends into the drinking water along with the fluoride.",NA
410,mxmmamuaythai,2020-06-28 10:55:12+00:00,1.27719E+18,@adayisdawning @Shelly15208 @mmpadellan Fluoride?,NA
411,IriedaGoddess,2020-06-28 10:51:01+00:00,1.27719E+18,Rid yourselves of fluoride!!!!,-1
412,IriedaGoddess,2020-06-28 10:50:23+00:00,1.27719E+18,High use of fluoride can lead to lip darkening... probably the smallest side effect,-1
413,juliewi31656348,2020-06-28 10:29:23+00:00,1.27719E+18,"@que_uk Thanks, oat milk is nice, I’m happy with black coffee, also have a water distiller now too, it’s great, fluoride free water!",-1
414,turizemptuj,2020-06-28 10:11:41+00:00,1.27718E+18,"@PickardJE Brush up @carriesymonds!

1. Demonstrate 3 = 0.7-0.9 + 310,250.
2. Prove fluoride doesn't reduce maternity payments.
3. Show the real F- content of 1 fluoridated baby.
4. Prove northerners are more fluoridated due their high death rate, and not more dead due to being fluoridated. https://t.co/t2QYTNeqyR",-1
415,LesProctor,2020-06-28 10:04:00+00:00,1.27718E+18,@KuuSuomi Zoloft is made from fluoride! Ugh! Glad you learned to think for yourself. Bless you.😊🙏,NA
416,soullova1,2020-06-28 09:33:02+00:00,1.27717E+18,Fluoridation Trial: Fluoride In Water Is 'Endangering' Children's IQs: 2nd day of strong testimony. This needs to happen in the UK.. https://t.co/KQdAmlveWS,-1
417,digitalraven,2020-06-28 09:24:49+00:00,1.27717E+18,@KateRobbins People got worried about the Men In Black putting fluoride in the water supply when they were actually dosing it with Head &amp; Shoulders,0
418,Baron_Night,2020-06-28 09:13:34+00:00,1.27717E+18,"A healthy clean you can see and feel with every smile.
One fluoride toothpaste does it all for every member of the Wonderland family 🦷
#LEGO https://t.co/cJEIvo7a4Q",1
419,enn_nafnlaus,2020-06-28 09:08:02+00:00,1.27717E+18,"@robert_rylander compounds like ethylene carbonate - are also generally destroyed in the recycling process, although some of their additives and minor constituents are recovered as feedstocks (borates, phosphates, fluorides).",NA
420,Naoya_fluoride,2020-06-28 08:46:32+00:00,1.27716E+18,@boc_negadora アイドルは排泄しないそうなので我々もアイドルになれば排泄しなくて済む(？？？),NA
421,MoneyBoyFilm,2020-06-28 08:18:57+00:00,1.27715E+18,Would you try some toothpaste without fluoride? #Fluoride #healthylifestyle #Conscious #Community #Mindset #food #MEMES #Likee #Trump2020NowMoreThanEver #NowReading #DentisteXMewGulf #Quarantine #tasty #Days #MoralOfTheStory #UPDATE #StayHealthy https://t.co/toRtr1Cz4G,1
422,Naoya_fluoride,2020-06-28 08:18:56+00:00,1.27715E+18,@boc_negadora 構造上どうしても避けられないんすよねー,NA
423,JiYoungBotFour,2020-06-28 07:58:00+00:00,1.27715E+18,Perchloryl fluoride ➕ methylmercuric dicyanamide is international gothic.,NA
424,Naoya_fluoride,2020-06-28 07:39:50+00:00,1.27714E+18,某駿台修道生、''誤って'' 返信を非表示にしたりフォローを外したりしがち,NA
425,Naoya_fluoride,2020-06-28 07:31:36+00:00,1.27714E+18,@boc_negadora やっぱそこがネックかぁ〜,NA
426,zonacjones,2020-06-28 07:15:55+00:00,1.27714E+18,@NestleWatersNA How much fluoride do you put in your water,0
427,YutoYabuuchi,2020-06-28 07:08:46+00:00,1.27714E+18,"Surprisingly, Grignard reagents were prepared from simple aryl fluorides (not chlorides or bromides!) with Mg powder! The trick is that an Al-Rh catalyst activates C–F bond, and the catalyst is reduced by Mg to transfer the aryl group to Mg. Great job!
https://t.co/WlMVru8ts0",NA
428,philimma4u,2020-06-28 06:51:27+00:00,1.27713E+18,Fluoridation Big Step Closer to Becoming Illegal https://t.co/hF4YQNb4sX,-1
429,ffff13_9,2020-06-28 06:41:02+00:00,1.27713E+18,"@LchanPlays @nyscof @StephanieSarkis @S_dF @DrJenGunter You claim to be anti-authoritarian, yet you apparently support forced-fluoridation, which is highly authoritarian. I'm guessing you don't have any scientific qualifications either. You're a fraud.",-1
430,ffff13_9,2020-06-28 06:39:08+00:00,1.27713E+18,"@FatGuyInATruck @nyscof @StephanieSarkis @S_dF @DrJenGunter Fun fact: you are completely fucking clueless. Fluoride occurs naturally in water in all areas, but not at the so-called ""optimal"" level. The majority of US residents have an artificially fluoridated public water supply.",0
431,Naoya_fluoride,2020-06-28 06:28:38+00:00,1.27713E+18,@boc_negadora みんな袴で解決,NA
432,TWDDolphin,2020-06-28 06:25:42+00:00,1.27713E+18,"@stewpotdudders I am prepared (as much as I can). I carry a EMF machine with me all the time, a Qlink, a necklace and I have a vest that I wear. I also drink a shake to get rid of heavy metals everyday and filter my water to take out fluoride. Too much? 🤷‍♀️ I feel wonderful 🤪😂",-1
433,Rakeshborah92,2020-06-28 06:01:59+00:00,1.27712E+18,@Prerona__Das amar tu fluoride thaka pani khai okol teeth blue hoi ase......girls can trust us...its permanent.,NA
434,OccuWorld,2020-06-28 05:57:34+00:00,1.27712E+18,Titchener welcomes US fluoride decision https://t.co/50NHtTbIBG,NA
435,daibakusasshin,2020-06-28 05:57:32+00:00,1.27712E+18,"The one good thing to come out of rona is how much I ramped up my teeth routine. I no longer just brush.
1. Alcohol based mouthwash
2. Brush teeth 
3. Floss
4. Fluoride based whitening mouthwash 

Like y’all… next time I see a dentist I’m gonna be excited",1
436,JiYoungBotFour,2020-06-28 05:56:44+00:00,1.27712E+18,Perchloryl fluoride 💜 vinyl acetate monomer is international gothic.,NA
437,christophersonW,2020-06-28 05:49:14+00:00,1.27712E+18,Hitler used to give fluoride to Jews because it calcifies the pineal gland and has a negative affect on cognitive function. What is put into our drinking water in the United States? Fluoride.,-1
438,UrieBay,2020-06-28 05:45:05+00:00,1.27712E+18,"@they_had_names @gorskon Says the climate change denying, fluoride conspiracy, anti-immigrant racist. The woo on this account is jaw-dropping. #Block",0
439,LQQKdown,2020-06-28 05:16:30+00:00,1.27711E+18,@s_p_l_e_a_k @snuffsoul EVIAN is where it’s at/ fluoride free baby,-1
440,Jmintyoongi7_,2020-06-28 05:04:18+00:00,1.27711E+18,fluoride @BTS_twt,NA
441,apotofstu,2020-06-28 04:57:38+00:00,1.2771E+18,that fluoride they put in the water is good asf i'm just drinking glass after glass of tap water 😋😋😋😋,1
442,CanisVeritum,2020-06-28 04:47:12+00:00,1.2771E+18,It’s ironic that many of the people concerned about vaccines and fluoride don’t see the threat of COVID-19 or the importance of wearing masks.,0
443,Mark6569,2020-06-28 04:33:21+00:00,1.2771E+18,"@ArlanKels @RKJ65 Hey fluoride head, keep drinking tap water - than roll up your sleeve and lick the boots of the NWO doctor as they implant the vaccine chip into you.",1
444,junkinjunky,2020-06-28 04:27:17+00:00,1.2771E+18,@pattonoswalt Fluoride in water was a commi’ plot.,0
445,sonshole,2020-06-28 04:15:41+00:00,1.27709E+18,I think the govn needs to replace the fluoride in tap water with Xanax,0
446,RYe_ku,2020-06-28 04:12:24+00:00,1.27709E+18,"ADF는 hydrogen fluoride나 0.1M 인산에 의해 불소pH를 산성으로 만들어 표면법랑질을 용해하므로 calcium fluoride이 형성되어 불소저장고담당,아주적은양의 fluoroapatite으로 남게됨 반응부위에 존재하는 인산농도를 증가시켜 decapcium이 형성되어 법랑질 깊은부분까지 불소도달 인산소실최소화",NA
447,kirkwood_brian,2020-06-28 04:01:48+00:00,1.27709E+18,@TheHairyJobbie No vaccine . no more fluoride in water .,-1
448,hiyojunz,2020-06-28 03:55:53+00:00,1.27709E+18,@bimbomaedaa @morguepoets wait omg i have a certain toothpaste with extra fluoride in it bc braces lemme check how much is in that,-1
449,hiyojunz,2020-06-28 03:54:51+00:00,1.27709E+18,@morguepoets isnt fluoride in toothpaste or,NA
450,JulietGuichon,2020-06-28 03:51:49+00:00,1.27709E+18,The City of Calgary should regard the fluoridation cost estimates as a priority matter. Dental decay is the most common chronic disease of childhood. Fluoridation reduces dental decay by up to 25% and is safe. https://t.co/uQxmlcpuRQ,-1
451,josephinee_gray,2020-06-28 03:44:42+00:00,1.27709E+18,our tap water has fluoride and our vaccines have aluminum but y'all not ready to talk about that 🥴✨😳,0
452,JiYoungBotFour,2020-06-28 03:37:10+00:00,1.27708E+18,Nitrogen dioxide 🖤 methanesulfonyl fluoride is humanism.,NA
453,bluepatch62,2020-06-28 03:36:05+00:00,1.27708E+18,@MattJonesRadio Reminds if John Bircher’s who protested fluoridation in municipal water claiming it was a Communist plot,0
454,WhatMommyKnows,2020-06-28 03:34:35+00:00,1.27708E+18,"What toothbrush is your toddler using? Is it BPA free? What type of paste do you prefer - fluoride, fluoride-free, or a remineralizing toothpaste?  Is your floss coated in PFOA chemicals? #dental #momlife https://t.co/gz4wKX7qQI https://t.co/GECtt9Hirz",0
455,YumNaturals,2020-06-28 03:30:51+00:00,1.27708E+18,"Sources of these toxins? Pesticides, GMOs, vaccines, chemtrail fallout, chronic stress, sugar, food dye, fluoride, dirty electricity, EM fields, synthetic fragrances, detergents, dryer sheets, cigarettes, house molds… https://t.co/5T2nTlcNLM",NA
456,SarahBH20,2020-06-28 03:30:09+00:00,1.27708E+18,"@Inevitable_ET Fluoride, chemtrails, polluted food and water, vaccines..and more",NA
457,teabeakay,2020-06-28 03:22:17+00:00,1.27708E+18,"@otdderamin The ‘fluoride free’ gets me because I grew up in Queensland, which refused to add it to their water until 2008 🤦🏼‍♀️ Even today, the far north city I spent my baby years in REFUSES to add it, despite that contributing to poorer dental health in children.",1
458,hyperrealgirl,2020-06-28 03:11:05+00:00,1.27708E+18,@BiiFieri @kenntrosays @PretttySamm @slaykurdae_ @ZhaneJahnice fuck fluoride,0
459,NotFakeQuestion,2020-06-28 03:05:49+00:00,1.27708E+18,Fluoride is Brainwashing our friends and Family! DONT DRINK TAPWATER!!!!,-1
460,DaireFeeney,2020-06-28 02:59:22+00:00,1.27707E+18,"@connorfranta re: conversion therapy...pfft
No genetic predisposition. Just imbalance of hormones from industrial pollutants like BPA, Fluoride, GMO soy, etc. Calcify the pineal gland &amp; easily disrupt distribution/production of testosterone in newborns, pre pubescents, etc.",-1
461,flecks_fluoride,2020-06-28 02:47:45+00:00,1.27707E+18,"@8NEWS #RVA is about to experience a great exodus of residents, businesses, and tourists. Say bye bye to tax revenue",NA
462,JoYao,2020-06-28 02:36:39+00:00,1.27707E+18,@rachel_merker But what kind of fluoride is the correct one???,0
463,otdderamin,2020-06-28 02:32:21+00:00,1.27707E+18,"Made with 100% Organic Ingredients
Ingredients: BNF Raw Kombucha (Fluoride-free filtered water, raw cane sugar, white tea, kombucha culture [friends]), pineapple, full-spectrum CBD, pineapple express terpenes*.
...
Friends With Many Benefits. https://t.co/3ocG7n2Vax",NA
464,christophsly,2020-06-28 02:29:07+00:00,1.27707E+18,@Elynnbarstar @KrispyTacoBelle If they had added weed AND fluoride to the water in the 70's there wouldn't have been one peep out of anyone. Even the pre-MAGA's.,NA
465,putawayyourhate,2020-06-28 02:25:42+00:00,1.27707E+18,@AmericanaFauna @Inevitable_ET Fluoride = Calcification of pineal gland,-1
466,MarshMelloHello,2020-06-28 02:19:35+00:00,1.27706E+18,"@Inevitable_ET Tel-a-vision, fluoride, and gaslighting",NA
467,KarenDe17620874,2020-06-28 02:18:02+00:00,1.27706E+18,"@HoosAGoodBoy @eugenegu That's horrible. Bad food, vaccines, mainstream propaganda media, fluoride. I believe this has contributed to the dumbing down of America.",-1
468,CatherineWhitfo,2020-06-28 02:14:03+00:00,1.27706E+18,"@Inevitable_ET My husband and I have been trying to break it down, millennials don't seem to have a b******* meter and others are just so compliant they may as well be zombies

Recipe:
Fluoride
GMOs
microwaves
boxed processed package food items
Chemtrails 
vaccines 
Common core 
Universities",NA
469,EarlRockwood,2020-06-28 02:06:45+00:00,1.27706E+18,@Inevitable_ET @mountaingranny4 The invasion of the Left into our education system and fluoride in the water. https://t.co/Ivrql38SBi,-1
470,rachel_merker,2020-06-28 02:04:27+00:00,1.27706E+18,"Marriage means discovering someone else’s most weird specific preferences, like TIL my husband will only buy toothpaste with a certain kind of fluoride",0
471,mandercamp,2020-06-28 01:59:28+00:00,1.27706E+18,@gugliacci Chemtrails put the fluoride in the drinking water,NA
472,chrisrauchle,2020-06-28 01:21:50+00:00,1.27705E+18,@fictillius @lukeacl I’ll bet you it’s adding fluoride too!,NA
473,byroncclark,2020-06-28 01:14:57+00:00,1.27705E+18,"@ComradeBloc I'm wondering if they'd be able to do it and hold an alliance together 

The populist right is a mix of xenophobic nationalism, Hobsons Pledge style anti-Treaty stuff, 5G/fluoride conspiracy theory and conservative Christianity

That's an overlapping Venn diagram but not a circle",NA
474,ManaBotExe,2020-06-28 01:10:46+00:00,1.27705E+18,If I was 8 and saw this dude high as fuck now he can’t do shit but fluoride stare.,NA
475,shainik,2020-06-28 01:10:30+00:00,1.27705E+18,"Whiten your teeth without irritation with Listerine Healthy White. Containing no peroxide, this anticavity rinse with sodium fluoride removes and prevents tough ...
https://t.co/BJL6odfSIx",NA
476,MindsetModified,2020-06-28 01:02:43+00:00,1.27704E+18,"@keke15868704 @PunishDem1776 We are all born awake.Our environment dampen our abilities take a simple one,your toothpaste. Check the effect of fluoride on your pineal gland.Even our water. https://t.co/feCpsTmV7Y",-1
477,ibebruce7,2020-06-28 00:53:25+00:00,1.27704E+18,@DerickJobes @johndonald1 @TheFlatEartherr @NASA Are you still drinking fluoride in your water?,-1
478,mandamacaroni,2020-06-28 00:40:26+00:00,1.27704E+18,"@annakingradio All my dogs, over the years, have been the same. I wonder whether it’s to do with the fluoride, or whatever else it is, in our tap water.",0
479,KonistMan,2020-06-28 00:39:32+00:00,1.27704E+18,"So the way Leslie fought back was to stop talking about fluoride as a scientific idea and more of a badass cool one, which eventually led to flouride being in the water. 

Literally shows you Americans are inadvertent to science and just tell them its cool/good for them.",-1
480,KonistMan,2020-06-28 00:38:18+00:00,1.27704E+18,"This is literally in the same vein that Leslie Knope did in Parks and Rec lol to help the citizens of Pawnee, she convinced them that fluoride in water supply system is good for them. But councilman Jeremy Jam wanted to put SUGAR into the water instead. https://t.co/EmnDFg3xCb",1
481,TerryWatkinsJr1,2020-06-28 00:37:45+00:00,1.27704E+18,@ag_due I actually laughed at the fluoride rinse,NA
482,Grizzly_Aaron,2020-06-28 00:32:08+00:00,1.27704E+18,@Elynnbarstar The Fluoride truthers would be so conflicted.,NA
483,DodgersKings323,2020-06-28 00:30:02+00:00,1.27704E+18,@omarIoya I knew someone that was a dental assistant and believed fluoride was bad for you ..............,-1
484,JiYoungBotFour,2020-06-28 00:16:53+00:00,1.27703E+18,Perchloryl fluoride 💛 digitoxin is new objectivity.,NA
485,MehrAnerkennung,2020-06-28 00:10:42+00:00,1.27703E+18,"NCD Medical/Prestige Medical 607-BLK 7 1/2 inches Premium Fluoride Scissor
Für nur 12.00 €.
https://t.co/kMI3twyZxw 
#Nurse #Pfleg...
https://t.co/WMz20v1HuX",NA
486,PflegeGER,2020-06-28 00:10:42+00:00,1.27703E+18,"NCD Medical/Prestige Medical 607-BLK 7 1/2 inches Premium Fluoride Scissor
Für nur 12.00 €.
https://t.co/eKz7Ohe37l 
#Nurse #Pfleg...
https://t.co/YDwuWzIaK2",NA
487,bendercock,2020-06-27 23:57:38+00:00,1.27703E+18,"@drewblevins77 da berkey has fluoride filterz
✊",NA
488,turizemptuj,2020-06-27 23:56:18+00:00,1.27703E+18,"Chris Whitty and Patrick Vallance must speak out against Dominic Cummings (and present their findings on the fluoride content of the @borisJohnson baby, that others may follow suit). https://t.co/cyVjZSyaH5 via @prospect_uk",NA
489,cardops,2020-06-27 23:53:00+00:00,1.27703E+18,"@scottmelker True, Drs wear masks round the clock. 
For the moment it's about respecting others health that could get ill with this virus. 
To much fluoride in the water these days....",-1
490,yayacitaa,2020-06-27 23:51:53+00:00,1.27703E+18,@Florhunnid Yess!! You have to open your up pineal gland and take out anything in your diet or daily uses that has fluoride in it!,-1
491,kasiemtx,2020-06-27 23:51:32+00:00,1.27703E+18,@PaulsWalls2 They put fluoride in the water and some say it ruins the pineal gland. So perhaps everyone’s “third eye” went blind ? 👁 🤷🏽‍♀️,-1
492,xenon_fluoride,2020-06-27 23:48:17+00:00,1.27703E+18,@ArtemisEnvy oml its bunny girl senpai,NA
493,turizemptuj,2020-06-27 23:32:18+00:00,1.27702E+18,"@scribblymess @grahamfarmelo @NHAparty @philipcball Vallance and Whitty must be sent in to determine the fluoride content of the Johnson baby - and that of all of his brood - and a joint statement issued explaining that contrary to what The Science has been saying, water doesn't have any teeth. https://t.co/GUuHl4R5Gc https://t.co/oPDf64I1DC",-1
494,TimmyJay93,2020-06-27 23:26:01+00:00,1.27702E+18,Somebody over here smell like fluoride,NA
495,INGSOCdissident,2020-06-27 23:20:14+00:00,1.27702E+18,"@exantediet Hi, just wanted to know why there is so much fluoride in all of your products? Consumption of your products for breakfast, lunch and dinner typically equates to around 200% of the adult reference intake. Please could you comment?",0
496,Hypatia70,2020-06-27 23:15:15+00:00,1.27702E+18,"How to dumb down the population: Vaccines, Fluoride, Toxic Chemicals in our 'food', Geoengineering, Education... 💥BOOM💥
@realRicBosiLTC 
#AussieQ https://t.co/4J3EFKGDg4",NA
497,VOLG_DE_DATA,2020-06-27 23:04:58+00:00,1.27702E+18,What #fluoride does to your brains. It's a by-product of the nuclear bomb. Yep. ⤵️⬇️🔽 https://t.co/fnVJwkprIy,-1
498,thehealthb0t,2020-06-27 23:00:02+00:00,1.27701E+18,"Some sodas, packaged orange juices, and even bottled water for babies contain fluoride additives. Buyer beware. Read your labels carefully.",-1
499,JiYoungBotFour,2020-06-27 22:57:53+00:00,1.27701E+18,Perchloryl fluoride ➖ trifluoromethyl-benzenamine is postminimalism.,NA
500,kferre51,2020-06-27 22:50:14+00:00,1.27701E+18,I hope that our #fluoridation friends from around the World will join us! https://t.co/p0R2Ftk373,NA
501,MsMysticalMoons,2020-06-27 22:39:22+00:00,1.27701E+18,"@FluorideAction @mercola I was just freaking tweeting about this crap! My husband worked a short time at the water treatment plant,that shit ain't fluoride or you wouldn't have to dress like a spaceman to go into the room and dump it into the water! It ain't even fluoride,sheeple!",-1
502,FaithWalker2Cor,2020-06-27 22:25:55+00:00,1.27701E+18,"@nebraskawoman76 @SixQ2Q2Q Yes, this is very likely the case. When you add in vax poisoning, fluoride, soy, frankenchemicals in ""food""... all signs point to dumbing down citizens and turning them into SJWs.",-1
503,Livewyr82,2020-06-27 22:24:49+00:00,1.277E+18,@DBrozeLiveFree @JenniferMeyer6 @PeterHotez @gorskon @DrToddWo @ShotsHeard @AFS_Fluoride They’ll ignore it. None of the mainstream ‘progressives’ are interested in the truth or real science lol. Only chicanery that they can pass off as ‘science’ as it fits their manufactured one-dimensional narrative.,NA
504,healingworks,2020-06-27 22:22:56+00:00,1.277E+18,@Divergentmama Fluoride in the water!,NA
505,Sandyshark,2020-06-27 22:10:11+00:00,1.277E+18,"A fresh mind is good news for health. I HOPE that Minister Donnelly takes an evidence based approach to protecting children and ends mandatory #fluoridation He should begin#TestingWasteWater 
for #covid instead https://t.co/bAUtNIGwYJ",NA
506,PhilHigdon3,2020-06-27 22:05:12+00:00,1.277E+18,"Did you even know this trial was going on?

Media Blackout: The Federal Court Case To End Water Fluoridation! https://t.co/cLdb1bnFHP via @YouTube",0
507,alicia12092002,2020-06-27 22:02:52+00:00,1.277E+18,"Major discount!
Listerine Total Care Anticavity Fluoride Mouthwash, 6 Benefit Mouthwash to Help Kill 99% of Germs that Cause Bad Breath, Prevent Cavities...

Offer price: $6.57 ($0.19 / Fl Oz) (29% OFF!)
Retail: $9.23 ($0.27 / Fl Oz)

https://t.co/NMSKUmDQ0F

#Amazon #deals #RT https://t.co/OMul6O8KGG",NA
508,Christi74573936,2020-06-27 22:01:35+00:00,1.277E+18,"@stewpotdudders I have been following you for a while now, You remind me of my brother, he woke me 3 months ago to the 'virus', and then fluoride in the water, vaccines, flat earth, space, dinosaurs etc etc... He talked about Trump and Q saying he was on the fence with that one...",NA
509,G33K01345,2020-06-27 21:57:24+00:00,1.277E+18,"@Iwasbornforthi3 @theJagmeetSingh Exactly how is the amount of fluoride that is added to the water being harmful to the general population. Be specific and source your data.

You know what else can be toxic? Oxygen...",1
510,nyscof,2020-06-27 21:56:14+00:00,1.277E+18,"Journal of Pediatrics: ""fluoride is not essential for
growth and development, a cautious step could be avoidance of fluoridated products and water by women during pregnancy and by infants during the first 6 months of life."" #medtwitter #Tweetiatrician 
https://t.co/caSf2vzKYP",-1
511,lipidguy,2020-06-27 21:35:39+00:00,1.27699E+18,@NisaNite @DuffTyler Have you ever heard of a thing called fluoridation,NA
512,SoulSur31523051,2020-06-27 21:20:13+00:00,1.27699E+18,"@mysticdolphin33 Fluoride was already used by Nazis in the tap water to dumb deported people , keeping them quiet before sending them to death chambers. Can easily be found everywhere on the internet",-1
513,JiYoungBotFour,2020-06-27 21:07:48+00:00,1.27699E+18,Perchloryl fluoride 💜 acrylonitrile is de stijl.,NA
514,mstrakastrak,2020-06-27 20:49:56+00:00,1.27698E+18,"@adamjensenty trying not to poison myself by pulling fluoride from my bones too fast

I’ll try the kelp pills if this goes well",-1
515,LegalizeitLala,2020-06-27 20:42:24+00:00,1.27698E+18,"It’s going to happen. They are already over-sanitizing things. Enforcing masks. They drop chem trails. Fluoride in the water. It’s only a matter of time. People are already falling for masks and social distancing. If you know the truth, please speak up.",NA
516,RadiantBeauty19,2020-06-27 20:29:30+00:00,1.27698E+18,"Say bye to stains, bad breath, this whitening fluoride toothpaste is everything you need to keep the smile😍

Place your order 📲 0795561274 or whats app 
#OneNightWithMyEx
#radiantbeauty
#ap24whiteningflouridetoothpaste #skincare#beauty #powerlipsnuskin 💄 https://t.co/j50NFtAjCK",NA
517,AFS_Fluoride,2020-06-27 20:23:22+00:00,1.27697E+18,"You are invited to a free, 4-part webinar in celebration of the 75th anniversary, sponsored by the American Dental Association @ADADental1 . Registration @ https://t.co/O6l2DU0Q8k",NA
518,FrontMicrobiol,2020-06-27 20:05:32+00:00,1.27697E+18,New Research: Genome-Wide Identification of Genes Involved in General Acid Stress and Fluoride Toxicity in Saccharomyces cerevisiae https://t.co/2tsTGRPggo #microbiology,NA
519,stuartbramhall,2020-06-27 20:01:49+00:00,1.27697E+18,Fluoridation a Big Step Closer to Becoming Illegal https://t.co/XvAf3CVgKC,-1
520,Geoffnot,2020-06-27 20:01:11+00:00,1.27697E+18,"&lt;img src=""https://t.co/aevyMdsbZp"" alt=""Darlie Double Action Mint Fluoride Toothpaste 250g - Tesco Groceries""/&gt;",NA
521,MaddeninglyLily,2020-06-27 19:58:13+00:00,1.27697E+18,@lshahrodi @c0c56d3aef7a488 @patton6966 Well I completely agree. Plus I was thinking about it-we've been poisoned by our guvmits w/the fluoride in the water. US purchases a generic altered fluoride from CHINA to put in our drinking water!!!! Lots of info on how toxic it is to us-but get in those 8 glasses of H2O/day 😨,-1
522,Glitterballlife,2020-06-27 19:58:12+00:00,1.27697E+18,"Save when you buy 3 https://t.co/K6FkZDAZwr
Colgate Cavity Protection Toothpaste with Fluoride - 6 Ounce (Pack of 6)
Price valid at date and time posted coupons and deals expire anytime we do not own this image we are not the sellers of this item #ad https://t.co/Ny6fbDhHxE",NA
523,HippyinvestorNY,2020-06-27 19:40:09+00:00,1.27696E+18,@CJ_Johnson17th Have you thought of just buying a Berkey water filtration system? It gors through charcoal and filters fluoride,0
524,RyanSays1984,2020-06-27 19:17:34+00:00,1.27696E+18,"@DrewLawDesign Warm cocoa from his wet nurse brought up at quarter past nine, before brushing his teeth using a non fluoride toothpaste formulated with salt of the tears of the impoverished and then bitty https://t.co/PkTmf9JUVE",NA
525,ItsThatBriGuy,2020-06-27 19:10:45+00:00,1.27696E+18,"@JimJamitis I mean, it's still about fluoride in the drinking water, too.",0
526,amzn_deals_us,2020-06-27 19:06:46+00:00,1.27696E+18,"https://t.co/O2MV0gh20u Cali White ACTIVATED CHARCOAL &amp; ORGANIC COCONUT OIL TEETH WHITENING TOOTHPASTE, MADE IN USA, Best Natural Whitener, Vegan, Fluoride Free, Sulfate Free, Organic, Black Tooth Paste, PACIFI https://t.co/xieiIMkelI",NA
527,thetoothplanet,2020-06-27 18:49:48+00:00,1.27695E+18,"Oral Hygiene Tips for Elderly:

1. Brush at least twice a day with a fluoride-containing toothpaste.
2. Floss at least once a day.
3. Rinse with an antiseptic mouthwash once or twice a day.
4. Visit your dentist on a… https://t.co/cG6ToReUWm",1
528,CarmineBrusque,2020-06-27 18:47:41+00:00,1.27695E+18,"""Water, 35 litres. Carbon, 20 kg. Ammonia, 4 litres. Lime, 1.5 kg. Phosphorus, 800 g. Salt, 250 g. Niter, 100 g. Sulphur, 80 g. Fluoride, 7.5 g. Iron, 5 g. Silicon, 3g. And fifteen other elements.”",NA
529,hopescloset2,2020-06-27 18:27:31+00:00,1.27695E+18,Check out (3) Crest Pro-Health Fluoride Toothpaste With A Touch Of Scope 4.6 oz each NIB #Crest https://t.co/yMmN4d1vhu via @eBay,NA
530,DrLimeback,2020-06-27 18:22:08+00:00,1.27694E+18,@EvolveHolistic @FluorideAction See https://t.co/6QxWAuDMn5. Not gonna see mainstream media cover it. @EPA had industry hired guns testifying for them. I suspect the #fluoride lobby censors media re:F toxicity messages to protect fluoride. Where would dentistry &amp; Big Pharma (1/3 of drugs have F) be without it?,NA
531,DrLimeback,2020-06-27 18:04:18+00:00,1.27694E+18,"@drbicuspid Hey! #fluoride-free toothpastes were NOT tested as placebos- in fact no controls at all. No way of knowing if fluoride is needed. The key is ""avoidance of inflammation from oral disease elsewhere in the body."" Fluoride INCREASES inflammation so F-free pastes would've been better.",-1
532,Mysticsky290,2020-06-27 17:52:18+00:00,1.27694E+18,"@DaleInnis @45Shelby @9NEWSNANCY @charly277 @ReeseW So it's not even just about the mask if you're eating GMO Foods your lowing your immune system, it all plays a role with each other, the fluoride in the water the contaminated air the list goes on it's sad what's happening to everyone.",NA
533,SagebrushTimes,2020-06-27 17:49:05+00:00,1.27694E+18,"@tweettruth2me Fluoride and ""conservative thought leaders"".",NA
534,JamesSm96082270,2020-06-27 17:48:59+00:00,1.27694E+18,Does Zen Water Filter Remove Fluoride? (Full Guide) https://t.co/4nzp4dkP69(full-guide_?utm_source=twitter&amp;utm_medium=web&amp;utm_campaign=article_profile&amp;utm_term=button @getmixapp,NA
535,dviousmindz,2020-06-27 17:30:13+00:00,1.27693E+18,"So keep that question mark on your face
Eat your fast food, use your fluoride toothpaste
Hide your feelings from the public, work your lil' nine to five
Don't forget to pay your tithes and thank God you're alive
HiiiPower",NA
536,MaleSexPolitics,2020-06-27 17:29:37+00:00,1.27693E+18,@auditthefoid fluoride stare...,NA
537,Mike_BC_Castle,2020-06-27 17:23:03+00:00,1.27693E+18,"@greggutfeld @Dennis245 I think they may have added something to the water other than Fluoride that has caused feminine hormones to go off kilter ...

Seems like it also effects low testosterone folks as well ???!!!

Just Sayin 

Greg if this made you chuckle ..give it a like 
😁",NA
